"Name" "Serotype" "Coverage" "Identity" "Row" "Besthit" "Fragments"
"GCA_001452235.1_WH-SGI-V-07642_genomic.fna" "O4" 100 99.84 "6" "O4" "1"
"GCA_001452255.1_WH-SGI-V-07643_genomic.fna" "O5" 100 99.88 "3" "O5" "1"
"GCA_001452285.1_WH-SGI-V-07644_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_001452305.1_WH-SGI-V-07645_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_001452325.1_WH-SGI-V-07647_genomic.fna" "O10" 100 99.81 "16.4" "O10" "2"
"GCA_001452335.1_WH-SGI-V-07649_genomic.fna" "O3" 100 100 "3" "O3" "1"
"GCA_001452365.1_WH-SGI-V-07651_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001452385.1_WH-SGI-V-07652_genomic.fna" "O4" 100 99.78 "4" "O4" "1"
"GCA_001452405.1_WH-SGI-V-07680_genomic.fna" "O11" 100 99.42 "3" "O11" "1"
"GCA_001452415.1_WH-SGI-V-07681_genomic.fna" "O5" 100 99.34 "4" "O5" "1"
"GCA_001452445.1_WH-SGI-V-07685_genomic.fna" "O11" 100 99.42 "4" "O11" "1"
"GCA_001452465.1_WH-SGI-V-07687_genomic.fna" "O11" 100 99.43 "13.2" "O11" "2"
"GCA_001452485.1_WH-SGI-V-07688_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCA_001452495.1_WH-SGI-V-07689_genomic.fna" "O6" 100 99.73 "1" "O6" "1"
"GCA_001452525.1_WH-SGI-V-07690_genomic.fna" "O11" 100 99.44 "12" "O11" "1"
"GCA_001452545.1_WH-SGI-V-07692_genomic.fna" "O1" 100 99.77 "1" "O1" "1"
"GCA_001452565.1_WH-SGI-V-07693_genomic.fna" "O11" 100 99.44 "1" "O11" "1"
"GCA_001452575.1_WH-SGI-V-07694_genomic.fna" "O11" 100 99.47 "7.6.32" "O11" "3"
"GCA_001452605.1_WH-SGI-V-07697_genomic.fna" "O5" 100 99.34 "2" "O5" "1"
"GCA_001452615.1_WH-SGI-V-07699_genomic.fna" "O5" 100 99.88 "1" "O5" "1"
"GCA_001452645.1_WH-SGI-V-07700_genomic.fna" "O12" 100 99.35 "3" "O12" "1"
"GCA_001452665.1_WH-SGI-V-07702_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001452675.1_WH-SGI-V-07703_genomic.fna" "O11" 100 99.47 "1" "O11" "1"
"GCA_001452685.1_WH-SGI-V-07704_genomic.fna" "O6" 100 99.78 "1" "O6" "1"
"GCA_001452725.1_WH-SGI-V-07706_genomic.fna" "O2" 100 99.88 "4" "O2" "1"
"GCA_001452745.1_WH-SGI-V-07707_genomic.fna" "O11" 100 99.47 "4" "O11" "1"
"GCA_001452755.1_WH-SGI-V-07709_genomic.fna" "O3" 100 99.66 "2" "O3" "1"
"GCA_001452765.1_WH-SGI-V-07711_genomic.fna" "O11" 100 99.42 "2" "O11" "1"
"GCA_001452805.1_WH-SGI-V-07247_genomic.fna" "O11" 100 99.47 "1" "O11" "1"
"GCA_001452825.1_WH-SGI-V-07248_genomic.fna" "O11" 100 99.42 "3" "O11" "1"
"GCA_001452835.1_WH-SGI-V-07249_genomic.fna" "O6" 100 100 "4" "O6" "1"
"GCA_001452865.1_WH-SGI-V-07250_genomic.fna" "O6" 100 99.74 "3" "O6" "1"
"GCA_001452905.1_WH-SGI-V-07253_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCA_001452915.1_WH-SGI-V-07254_genomic.fna" "O2" 100 99.88 "4" "O2" "1"
"GCA_001452935.1_WH-SGI-V-07258_genomic.fna" "O1" 100 99.52 "5" "O1" "1"
"GCA_001452965.1_WH-SGI-V-07260_genomic.fna" "O6" 100 99.75 "2" "O6" "1"
"GCA_001452985.1_WH-SGI-V-07261_genomic.fna" "O12" 100 99.8 "4" "O12" "1"
"GCA_001452995.1_WH-SGI-V-07265_genomic.fna" "O6" 100 99.23 "2" "O6" "1"
"GCA_001453015.1_WH-SGI-V-07263_genomic.fna" "O5" 100 99.31 "1" "O5" "1"
"GCA_001453025.1_WH-SGI-V-07267_genomic.fna" "O5" 100 99.88 "4" "O5" "1"
"GCA_001453065.1_WH-SGI-V-07272_genomic.fna" "O1" 100 99.65 "2" "O1" "1"
"GCA_001453075.1_WH-SGI-V-071082_genomic.fna" "O1" 100 99.85 "1" "O1" "1"
"GCA_001453095.1_WH-SGI-V-07416_genomic.fna" "O9" 100 99.35 "2" "O9" "1"
"GCA_001453125.1_WH-SGI-V-07418_genomic.fna" "O11" 100 99.47 "4" "O11" "1"
"GCA_001453145.1_WH-SGI-V-07420_genomic.fna" "O3" 100 96.98 "3" "O3" "1"
"GCA_001453155.1_WH-SGI-V-07423_genomic.fna" "O6" 100 99.74 "15" "O6" "1"
"GCA_001453185.1_WH-SGI-V-07492_genomic.fna" "O7" 100 99.9 "2" "O7" "1"
"GCA_001453205.1_WH-SGI-V-07499_genomic.fna" "O6" 100 99.73 "3" "O6" "1"
"GCA_001453225.1_WH-SGI-V-07501_genomic.fna" "O7" 100 99.84 "1" "O7" "1"
"GCA_001453235.1_WH-SGI-V-07503_genomic.fna" "O1" 100 99.65 "2.13" "O1" "2"
"GCA_001453265.1_WH-SGI-V-07506_genomic.fna" "O3" 100 99.89 "5" "O3" "1"
"GCA_001453285.1_WH-SGI-V-07507_genomic.fna" "O10" 100 99.98 "1" "O10" "1"
"GCA_001453305.1_WH-SGI-V-07620_genomic.fna" "O6" 100 99.82 "1" "O6" "1"
"GCA_001453315.1_WH-SGI-V-07623_genomic.fna" "O3" 100 99.67 "2" "O3" "1"
"GCA_001453345.1_WH-SGI-V-07624_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_001453365.1_WH-SGI-V-07625_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_001453385.1_WH-SGI-V-07629_genomic.fna" "O1" 100 99.64 "1" "O1" "1"
"GCA_001453405.1_WH-SGI-V-07631_genomic.fna" "O10" 100 99.99 "1" "O10" "1"
"GCA_001453415.1_WH-SGI-V-07632_genomic.fna" "O10" 100 99.81 "15.3" "O10" "2"
"GCA_001453435.1_WH-SGI-V-07638_genomic.fna" "O4" 100 99.88 "3" "O4" "1"
"GCA_001453485.1_WH-SGI-V-07646_genomic.fna" "O11" 100 99.46 "9" "O11" "1"
"GCA_001453495.1_WH-SGI-V-07648_genomic.fna" "O11" 100 99.47 "2" "O11" "1"
"GCA_001453515.1_WH-SGI-V-07650_genomic.fna" "O6" 100 99.83 "1" "O6" "1"
"GCA_001453545.1_WH-SGI-V-07678_genomic.fna" "O4" 100 99.93 "1" "O4" "1"
"GCA_001453565.1_WH-SGI-V-07679_genomic.fna" "O11" 100 99.46 "5" "O11" "1"
"GCA_001453585.1_WH-SGI-V-07682_genomic.fna" "O4" 100 99.9 "3" "O4" "1"
"GCA_001453595.1_WH-SGI-V-07683_genomic.fna" "O11" 100 99.46 "1" "O11" "1"
"GCA_001453615.1_WH-SGI-V-07684_genomic.fna" "O11" 100 99.43 "2.14" "O11" "2"
"GCA_001453645.1_WH-SGI-V-07686_genomic.fna" "O1" 100 99.65 "2" "O1" "1"
"GCA_001453665.1_WH-SGI-V-07691_genomic.fna" "O4" 100 99.84 "6" "O4" "1"
"GCA_001453675.1_WH-SGI-V-07695_genomic.fna" "O6" 100 99.77 "3" "O6" "1"
"GCA_001453705.1_WH-SGI-V-07696_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_001453725.1_WH-SGI-V-07698_genomic.fna" "O15" 100 98.73 "17.16" "O15" "2"
"GCA_001453735.1_WH-SGI-V-07701_genomic.fna" "O2" 100 99.88 "3" "O2" "1"
"GCA_001453755.1_WH-SGI-V-07705_genomic.fna" "O2" 100 99.76 "4" "O2" "1"
"GCA_001453775.1_WH-SGI-V-07710_genomic.fna" "O4" 100 99.85 "1" "O4" "1"
"GCA_001453805.1_WH-SGI-V-07299_genomic.fna" "O5" 100 99.78 "3" "O5" "1"
"GCA_001453825.1_WH-SGI-V-07251_genomic.fna" "O11" 100 99.42 "5" "O11" "1"
"GCA_001453835.1_WH-SGI-V-07255_genomic.fna" "O1" 100 99.52 "3" "O1" "1"
"GCA_001453855.1_WH-SGI-V-07256_genomic.fna" "O12" 100 99.36 "4" "O12" "1"
"GCA_001453885.1_WH-SGI-V-07259_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001453905.1_WH-SGI-V-07273_genomic.fna" "O1" 100 99.65 "2" "O1" "1"
"GCA_001453915.1_WH-SGI-V-07278_genomic.fna" "O7" 100 99.91 "2" "O7" "1"
"GCA_001453945.1_WH-SGI-V-07279_genomic.fna" "O6" 100 99.66 "1" "O6" "1"
"GCA_001453985.1_WH-SGI-V-07266_genomic.fna" "O7" 100 99.83 "1" "O7" "1"
"GCA_001454045.1_WH-SGI-V-07276_genomic.fna" "O11" 100 99.47 "1" "O11" "1"
"GCA_001454065.1_WH-SGI-V-07277_genomic.fna" "O11" 100 99.41 "2" "O11" "1"
"GCA_001454085.1_WH-SGI-V-07574_genomic.fna" "O17" 100 100 "24" "O17" "1"
"GCA_001454095.1_WH-SGI-V-07856_genomic.fna" "O1" 100 99.63 "4" "O1" "1"
"GCA_001454125.1_WH-SGI-V-07290_genomic.fna" "O5" 100 99.78 "2" "O5" "1"
"GCA_001454145.1_WH-SGI-V-07291_genomic.fna" "O6" 100 99.77 "1" "O6" "1"
"GCA_001454165.1_WH-SGI-V-07293_genomic.fna" "O7" 100 99.8 "4" "O7" "1"
"GCA_001454175.1_WH-SGI-V-07294_genomic.fna" "O6" 100 99.89 "2" "O6" "1"
"GCA_001454205.1_WH-SGI-V-07295_genomic.fna" "O11" 100 99.44 "1" "O11" "1"
"GCA_001454225.1_WH-SGI-V-07296_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001454235.1_WH-SGI-V-07297_genomic.fna" "O11" 100 99.42 "1" "O11" "1"
"GCA_001454265.1_WH-SGI-V-07300_genomic.fna" "O6" 100 99.68 "2" "O6" "1"
"GCA_001454285.1_WH-SGI-V-07306_genomic.fna" "O1" 100 99.51 "2" "O1" "1"
"GCA_001454305.1_WH-SGI-V-07309_genomic.fna" "O11" 100 99.47 "1" "O11" "1"
"GCA_001454325.1_WH-SGI-V-07310_genomic.fna" "O5" 100 99.81 "5" "O5" "1"
"GCA_001454335.1_WH-SGI-V-07312_genomic.fna" "O11" 100 97.48 "2" "O11" "1"
"GCA_001454365.1_WH-SGI-V-07313_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_001454385.1_WH-SGI-V-07314_genomic.fna" "O6" 100 99.55 "1" "O6" "1"
"GCA_001454395.1_WH-SGI-V-07316_genomic.fna" "O9" 100 99.89 "2" "O9" "1"
"GCA_001454415.1_WH-SGI-V-07317_genomic.fna" "O11" 100 99.81 "3" "O11" "1"
"GCA_001454445.1_WH-SGI-V-07322_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001454465.1_WH-SGI-V-07323_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001454485.1_WH-SGI-V-07324_genomic.fna" "O12" 100 99.35 "2" "O12" "1"
"GCA_001454495.1_WH-SGI-V-07325_genomic.fna" "O12" 100 99.36 "2" "O12" "1"
"GCA_001454515.1_WH-SGI-V-07364_genomic.fna" "O12" 100 99.36 "2" "O12" "1"
"GCA_001454545.1_WH-SGI-V-07329_genomic.fna" "O12" 100 99.36 "4" "O12" "1"
"GCA_001454565.1_WH-SGI-V-07330_genomic.fna" "O12" 100 99.36 "2" "O12" "1"
"GCA_001454585.1_WH-SGI-V-07708_genomic.fna" "O6" 100 99.96 "1" "O6" "1"
"GCA_001454595.1_WH-SGI-V-07268_genomic.fna" "O11" 100 99.46 "5" "O11" "1"
"GCA_001454625.1_WH-SGI-V-07790_genomic.fna" "O6" 100 99.66 "1" "O6" "1"
"GCA_001454645.1_WH-SGI-V-071851_genomic.fna" "O6" 100 99.73 "2.15" "O6" "2"
"GCA_001454665.1_WH-SGI-V-07673_genomic.fna" "O2" 100 99.85 "2" "O2" "1"
"GCA_001454675.1_WH-SGI-V-07287_genomic.fna" "NT" 83.57 96.64 "2.1" "O7" "2"
"GCA_001454705.1_WH-SGI-V-07302_genomic.fna" "O1" 100 99.83 "1" "O1" "1"
"GCA_001454725.1_WH-SGI-V-07305_genomic.fna" "O1" 100 99.65 "2" "O1" "1"
"GCA_001454755.1_WH-SGI-V-07318_genomic.fna" "O11" 100 99.42 "2" "O11" "1"
"GCA_001454785.1_WH-SGI-V-07320_genomic.fna" "O12" 100 99.36 "2" "O12" "1"
"GCA_001454805.1_WH-SGI-V-07326_genomic.fna" "O12" 100 99.35 "3" "O12" "1"
"GCA_001454825.1_WH-SGI-V-07327_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCF_000006765.1_ASM676v1_genomic.fna" "O5" 100 99.78 "1" "O5" "1"
"GCF_000014625.1_ASM1462v1_genomic.fna" "O10" 100 99.99 "1" "O10" "1"
"GCF_000017205.1_ASM1720v1_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCF_000026645.1_ASM2664v1_genomic.fna" "O6" 100 99.91 "1" "O6" "1"
"GCF_000568855.2_ASM56885v2_genomic.fna" "O6" 100 99.85 "1" "O6" "1"
